order_id,date,product_id,product_name,category,qty,price,customer_id,city,channel
O321,2023-03-26,P8239,Milk,Groceries,1,290.91,C16710,Karachi,Online
O322,2023-09-25,P3822,Headphones,Electronics,4,349.47,C47711,Islamabad,Online
O323,2023-08-08,P4200,Jacket,Clothing,2,88.58,C99087,Multan,In-Store
O324,2023-09-03,P6906,Milk,Groceries,3,160.02,C12591,Karachi,In-Store
O325,2023-01-21,P1669,Jeans,Clothing,1,211.79,C66481,Faisalabad,In-Store
O326,2023-10-10,P9004,Laptop,Electronics,3,85.31,C19752,Islamabad,Online
O327,2023-05-13,P1226,Rice,Groceries,4,445.68,C25036,Faisalabad,Online
O328,2023-03-01,P8544,Cooker,Kitchenware,2,59.82,C40090,Lahore,Online
O329,2023-08-14,P1587,Milk,Groceries,1,182.11,C22763,Peshawar,In-Store
O330,2023-06-12,P2715,Ball,Toys,2,54.82,C55096,Islamabad,Online
O331,2023-06-25,P7416,Headphones,Electronics,3,327.32,C82516,Faisalabad,Online
O332,2023-09-29,P7049,Jacket,Clothing,1,67.5,C11089,Islamabad,In-Store
O333,2023-01-01,P6063,Oil,Groceries,1,329.36,C46598,Quetta,In-Store
O334,2023-10-21,P8358,Shoes,Clothing,2,258.76,C81906,Karachi,Online
O335,2023-02-08,P1392,Car,Toys,4,469.46,C60939,Multan,Online
O336,2023-08-07,P3454,Laptop,Electronics,1,437.74,C68810,Islamabad,In-Store
O337,2023-11-30,P6626,Rice,Groceries,3,209.32,C18787,Karachi,Online
O338,2023-10-02,P8880,Headphones,Electronics,1,149.65,C69675,Faisalabad,Online
O339,2023-10-02,P3990,Knife Set,Kitchenware,4,415.55,C66307,Peshawar,In-Store
O340,2023-10-13,P1264,Doll,Toys,4,52.78,C69711,Karachi,In-Store
O341,2023-11-30,P1040,Rice,Groceries,3,41.75,C81363,Islamabad,In-Store
O342,2023-04-20,P6717,Milk,Groceries,2,335.56,C73095,Quetta,Online
O343,2023-09-25,P6154,Car,Toys,1,146.22,C76314,Peshawar,In-Store
O344,2023-10-03,P8851,Puzzle,Toys,5,36.5,C26288,Multan,Online
O345,2023-08-04,P8468,Hotpot,Kitchenware,1,336.25,C42174,Faisalabad,In-Store
O346,2023-11-04,P7748,Sugar,Groceries,1,173.7,C92325,Multan,Online
O347,2023-11-07,P2478,Rice,Groceries,5,321.6,C53355,Faisalabad,In-Store
O348,2023-07-13,P3007,Rice,Groceries,3,327.85,C27569,Islamabad,Online
O349,2023-03-02,P5875,Hotpot,Kitchenware,1,6.45,C38933,Lahore,Online
O350,2023-04-03,P3800,Shoes,Clothing,2,485.91,C83869,Islamabad,In-Store
O351,2023-02-18,P2325,Ball,Toys,1,260.7,C68557,Islamabad,In-Store
O352,2023-09-02,P2968,Rice,Groceries,2,234.11,C27087,Peshawar,In-Store
O353,2023-02-06,P5912,Jeans,Clothing,1,201.52,C14648,Karachi,In-Store
O354,2023-02-10,P6670,Puzzle,Toys,3,256.17,C80028,Islamabad,In-Store
O355,2023-02-14,P9210,Jacket,Clothing,5,465.07,C54363,Multan,Online
O356,2023-10-28,P7246,Ball,Toys,5,158.14,C13321,Multan,In-Store
O357,2023-06-26,P6806,Knife Set,Kitchenware,5,415.65,C77411,Lahore,In-Store
O358,2023-03-23,P2774,Charger,Electronics,1,230.84,C20651,Faisalabad,Online
O359,2023-02-10,P6889,Cooker,Kitchenware,2,163.94,C46636,Karachi,In-Store
O360,2023-07-29,P5658,Laptop,Electronics,3,301.35,C86917,Karachi,Online
O361,2023-04-27,P2628,Oil,Groceries,4,320.75,C40373,Islamabad,In-Store
O362,2023-08-23,P2856,Smartphone,Electronics,1,213.91,C58438,Multan,Online
O363,2023-05-07,P5318,Smartphone,Electronics,5,404.97,C82982,Karachi,In-Store
O364,2023-04-09,P4500,Rice,Groceries,3,217.82,C46788,Peshawar,In-Store
O365,2023-07-14,P4243,Milk,Groceries,2,195.2,C49758,Karachi,Online
O366,2023-04-28,P2635,Shoes,Clothing,2,188.18,C95920,Quetta,In-Store
O367,2023-11-17,P3606,Rice,Groceries,4,27.17,C54179,Islamabad,Online
O368,2023-05-06,P2829,Charger,Electronics,2,320.27,C18767,Multan,In-Store
O369,2023-11-17,P2054,Charger,Electronics,4,292.21,C58515,Karachi,Online
O370,2023-02-14,P8939,Smartphone,Electronics,3,268.3,C17597,Peshawar,Online
O371,2023-11-11,P7268,Jeans,Clothing,3,16.56,C63161,Multan,In-Store
O372,2023-02-04,P7789,Doll,Toys,2,190.53,C40403,Lahore,In-Store
O373,2023-05-06,P6619,Hotpot,Kitchenware,5,147.76,C69500,Peshawar,In-Store
O374,2023-06-11,P9556,Doll,Toys,1,279.09,C96836,Islamabad,Online
O375,2023-04-19,P8730,Jacket,Clothing,2,414.27,C80393,Karachi,Online
O376,2023-11-20,P4456,Rice,Groceries,4,416.19,C40654,Multan,Online
O377,2023-09-30,P4170,Puzzle,Toys,2,247.0,C30219,Lahore,In-Store
O378,2023-12-07,P3567,Cooker,Kitchenware,2,233.42,C11307,Multan,Online
O379,2023-04-01,P2140,Ball,Toys,3,70.52,C34842,Peshawar,Online
O380,2023-01-05,P2207,Sugar,Groceries,5,374.2,C56099,Karachi,In-Store
O381,2023-06-03,P6867,Charger,Electronics,1,474.81,C66115,Peshawar,Online
O382,2023-08-04,P3454,Charger,Electronics,3,105.6,C30878,Islamabad,Online
O383,2023-08-07,P5699,Knife Set,Kitchenware,2,364.23,C28354,Quetta,Online
O384,2023-11-25,P2863,Oil,Groceries,5,240.86,C92035,Multan,Online
O385,2023-05-27,P8742,Hotpot,Kitchenware,1,447.08,C58933,Islamabad,Online
O386,2023-07-27,P2137,Doll,Toys,5,463.56,C37103,Peshawar,Online
O387,2023-05-06,P1276,Jacket,Clothing,2,71.55,C61151,Faisalabad,In-Store
O388,2023-02-26,P8901,Cooker,Kitchenware,3,109.3,C66622,Islamabad,Online
O389,2023-11-23,P9733,Charger,Electronics,2,415.09,C20886,Islamabad,Online
O390,2023-02-06,P5236,Rice,Groceries,5,371.54,C52727,Multan,In-Store
O391,2023-07-13,P4175,Knife Set,Kitchenware,1,423.73,C87064,Lahore,In-Store
O392,2023-09-16,P1187,Sugar,Groceries,3,177.67,C71388,Multan,In-Store
O393,2023-12-24,P6647,Smartphone,Electronics,5,54.97,C80721,Karachi,Online
O394,2023-07-07,P7465,Headphones,Electronics,4,355.01,C56092,Quetta,Online
O395,2023-04-30,P4965,Sugar,Groceries,3,402.72,C68394,Peshawar,Online
O396,2023-06-07,P1436,Puzzle,Toys,1,276.75,C45596,Multan,Online
O397,2023-01-31,P1182,Puzzle,Toys,1,381.01,C17190,Peshawar,In-Store
O398,2023-01-14,P7555,Charger,Electronics,4,320.36,C26237,Faisalabad,Online
O399,2023-01-12,P7046,Rice,Groceries,3,388.8,C22237,Lahore,In-Store
O400,2023-02-18,P8758,Laptop,Electronics,3,139.42,C64238,Karachi,In-Store
O401,2023-10-21,P7352,Car,Toys,2,141.7,C37990,Lahore,In-Store
O402,2023-11-16,P6276,Frying Pan,Kitchenware,5,470.52,C51627,Islamabad,Online
O403,2023-06-11,P5523,Knife Set,Kitchenware,3,284.67,C15571,Faisalabad,In-Store
O404,2023-04-22,P7091,T-Shirt,Clothing,3,455.42,C42441,Quetta,In-Store
O405,2023-04-30,P8094,Doll,Toys,4,318.19,C81854,Quetta,Online
O406,2023-01-24,P9043,Puzzle,Toys,5,95.49,C64040,Peshawar,Online
O407,2023-10-20,P2124,Ball,Toys,3,319.0,C32005,Quetta,In-Store
O408,2023-08-15,P6355,Knife Set,Kitchenware,2,319.04,C64120,Faisalabad,Online
O409,2023-04-10,P5424,Hotpot,Kitchenware,2,278.27,C62389,Islamabad,In-Store
O410,2023-08-25,P9353,Cooker,Kitchenware,5,378.24,C95896,Quetta,In-Store
O411,2023-05-29,P1539,Laptop,Electronics,4,487.42,C57591,Peshawar,In-Store
O412,2023-08-15,P2548,Cooker,Kitchenware,5,147.27,C83016,Karachi,In-Store
O413,2023-03-15,P4748,Smartphone,Electronics,4,54.43,C28199,Lahore,In-Store
O414,2023-04-21,P3661,Cooker,Kitchenware,2,20.55,C46021,Faisalabad,In-Store
O415,2023-07-07,P4923,Puzzle,Toys,1,481.93,C29611,Quetta,Online
O416,2023-06-30,P6818,Sugar,Groceries,4,67.15,C61374,Peshawar,Online
O417,2023-02-24,P5025,Smartphone,Electronics,5,174.19,C61955,Karachi,In-Store
O418,2023-05-15,P8395,Milk,Groceries,3,333.19,C74110,Islamabad,Online
O419,2023-02-14,P9835,Shoes,Clothing,1,305.04,C55671,Islamabad,Online
O420,2023-07-24,P2102,Hotpot,Kitchenware,2,303.63,C59067,Lahore,In-Store
O421,2023-11-08,P7683,Charger,Electronics,1,123.38,C59429,Karachi,Online
O422,2023-01-26,P8468,Jeans,Clothing,4,311.77,C98330,Multan,Online
O423,2023-11-17,P2072,Oil,Groceries,4,323.2,C42430,Faisalabad,In-Store
O424,2023-10-09,P8763,Rice,Groceries,1,346.55,C15939,Karachi,Online
O425,2023-08-12,P4644,Frying Pan,Kitchenware,3,381.74,C31625,Multan,In-Store
O426,2023-10-29,P2932,Car,Toys,2,275.7,C54254,Peshawar,Online
O427,2023-04-18,P8888,Ball,Toys,4,449.35,C82010,Multan,In-Store
O428,2023-06-18,P3743,Jacket,Clothing,4,331.26,C83402,Lahore,In-Store
O429,2023-10-01,P8186,Cooker,Kitchenware,3,232.19,C48870,Quetta,In-Store
O430,2023-10-12,P4642,Headphones,Electronics,4,415.55,C38001,Karachi,Online
O431,2023-01-08,P4212,T-Shirt,Clothing,2,483.69,C28793,Peshawar,In-Store
O432,2023-03-22,P4667,Oil,Groceries,1,231.83,C97893,Multan,In-Store
O433,2023-04-11,P9155,Rice,Groceries,5,9.47,C79119,Faisalabad,In-Store
O434,2023-11-18,P4638,T-Shirt,Clothing,2,164.23,C53463,Islamabad,In-Store
O435,2023-12-30,P2676,Puzzle,Toys,1,204.37,C76732,Lahore,In-Store
O436,2023-05-09,P4743,Frying Pan,Kitchenware,3,477.65,C63574,Karachi,Online
O437,2023-04-09,P4696,Milk,Groceries,5,21.15,C30058,Lahore,In-Store
O438,2023-06-30,P4162,Frying Pan,Kitchenware,5,129.25,C76641,Faisalabad,Online
O439,2023-04-26,P4786,Smartphone,Electronics,2,439.29,C19256,Karachi,Online
O440,2023-08-25,P3780,Smartphone,Electronics,1,78.35,C73043,Multan,In-Store
O441,2023-03-17,P2132,Shoes,Clothing,3,216.61,C90070,Quetta,Online
O442,2023-05-12,P9275,Charger,Electronics,5,212.63,C60574,Lahore,In-Store
O443,2023-04-22,P1614,Doll,Toys,1,151.37,C23869,Faisalabad,In-Store
O444,2023-07-14,P4607,Knife Set,Kitchenware,4,151.14,C20775,Lahore,In-Store
O445,2023-06-30,P8415,Jeans,Clothing,1,234.33,C98691,Quetta,Online
O446,2023-11-09,P4832,Puzzle,Toys,5,383.95,C90437,Peshawar,Online
O447,2023-01-03,P9575,Frying Pan,Kitchenware,5,155.45,C48578,Peshawar,Online
O448,2023-08-27,P4240,Milk,Groceries,4,116.03,C36564,Multan,Online
O449,2023-07-25,P8352,Headphones,Electronics,5,357.75,C96511,Islamabad,Online
O450,2023-08-29,P9463,Oil,Groceries,5,273.52,C55046,Quetta,In-Store
O451,2023-09-11,P9712,Charger,Electronics,3,138.16,C84704,Islamabad,In-Store
O452,2023-02-17,P7579,Headphones,Electronics,1,184.05,C88958,Karachi,Online
O453,2023-08-05,P3610,Doll,Toys,1,259.36,C87603,Karachi,Online
O454,2023-06-16,P1508,Charger,Electronics,3,402.74,C29873,Islamabad,Online
O455,2023-12-06,P3292,Doll,Toys,5,110.63,C11538,Karachi,Online
O456,2023-03-06,P8106,Cooker,Kitchenware,5,473.81,C85225,Quetta,In-Store
O457,2023-03-19,P2293,Sugar,Groceries,1,17.47,C80305,Multan,Online
O458,2023-06-17,P3240,Milk,Groceries,3,253.04,C49194,Peshawar,In-Store
O459,2023-03-21,P5986,Ball,Toys,3,476.47,C42298,Lahore,Online
O460,2023-01-02,P4093,Oil,Groceries,4,314.39,C27266,Karachi,Online
O461,2023-11-24,P8291,Jeans,Clothing,3,315.86,C10112,Faisalabad,In-Store
O462,2023-04-07,P9708,Puzzle,Toys,5,179.71,C20808,Faisalabad,In-Store
O463,2023-02-19,P4951,Car,Toys,3,181.15,C91938,Peshawar,Online
O464,2023-03-25,P4765,Jeans,Clothing,4,491.11,C91486,Quetta,In-Store
O465,2023-01-29,P6911,Shoes,Clothing,5,55.18,C65633,Quetta,In-Store
O466,2023-07-21,P7160,Hotpot,Kitchenware,2,227.81,C20561,Peshawar,In-Store
O467,2023-08-07,P6808,Ball,Toys,1,370.25,C38230,Islamabad,Online
O468,2023-01-02,P6755,Headphones,Electronics,1,371.38,C75303,Lahore,In-Store
O469,2023-08-18,P7163,Laptop,Electronics,3,42.41,C91882,Karachi,In-Store
O470,2023-11-18,P3849,Milk,Groceries,3,313.71,C91730,Peshawar,Online
O471,2023-02-17,P5195,Jeans,Clothing,1,354.78,C64330,Faisalabad,In-Store
O472,2023-09-23,P5757,Ball,Toys,1,62.95,C12994,Multan,Online
O473,2023-10-28,P1816,Sugar,Groceries,1,29.99,C75618,Karachi,In-Store
O474,2023-10-15,P9367,Rice,Groceries,5,310.54,C80821,Karachi,In-Store
O475,2023-12-07,P8294,Laptop,Electronics,2,50.85,C70686,Faisalabad,Online
O476,2023-09-05,P1859,T-Shirt,Clothing,3,9.48,C54816,Islamabad,Online
O477,2023-06-17,P9560,Frying Pan,Kitchenware,2,358.46,C53764,Quetta,Online
O478,2023-03-10,P3346,Oil,Groceries,1,111.13,C15039,Lahore,In-Store
O479,2023-11-10,P2184,T-Shirt,Clothing,2,367.7,C96346,Lahore,In-Store
O480,2023-11-15,P2993,Headphones,Electronics,3,249.28,C10869,Karachi,Online
O481,2023-07-28,P8240,Jeans,Clothing,3,386.52,C53516,Peshawar,Online
O482,2023-12-19,P5744,Knife Set,Kitchenware,1,433.27,C28257,Islamabad,Online
O483,2023-07-07,P9933,Smartphone,Electronics,2,127.95,C93961,Faisalabad,In-Store
O484,2023-01-18,P9033,Oil,Groceries,5,393.07,C91982,Peshawar,In-Store
O485,2023-08-02,P9326,Jeans,Clothing,1,104.54,C64122,Peshawar,In-Store
O486,2023-08-30,P9312,Milk,Groceries,1,383.4,C66704,Peshawar,In-Store
O487,2023-07-21,P3068,Ball,Toys,5,39.89,C59393,Quetta,Online
O488,2023-03-10,P1195,Puzzle,Toys,4,225.87,C12187,Faisalabad,Online
O489,2023-11-15,P4927,Laptop,Electronics,1,181.66,C81832,Multan,Online
O490,2023-11-10,P3854,Ball,Toys,2,189.89,C21087,Karachi,Online
O491,2023-04-19,P3594,Doll,Toys,1,43.43,C66358,Peshawar,Online
O492,2023-11-09,P3773,Car,Toys,1,175.67,C69848,Multan,Online
O493,2023-04-22,P7038,Puzzle,Toys,5,362.35,C64316,Karachi,Online
O494,2023-01-18,P5757,Car,Toys,5,367.54,C88581,Karachi,In-Store
O495,2023-05-02,P2673,Frying Pan,Kitchenware,3,367.54,C53939,Lahore,Online
O496,2023-09-04,P4630,Charger,Electronics,3,126.45,C57861,Quetta,Online
O497,2023-06-24,P4360,Milk,Groceries,3,280.65,C94925,Karachi,Online
O498,2023-12-20,P6618,Jeans,Clothing,2,89.99,C66053,Karachi,In-Store
O499,2023-09-02,P5927,Ball,Toys,5,349.83,C86700,Quetta,In-Store
O500,2023-11-01,P6126,Smartphone,Electronics,5,198.97,C40009,Karachi,Online
O501,2023-06-20,P9442,Doll,Toys,1,307.61,C60940,Islamabad,Online
O502,2023-05-24,P4893,Doll,Toys,3,345.87,C52056,Karachi,Online
O503,2023-04-28,P4816,Frying Pan,Kitchenware,1,245.12,C10717,Multan,Online
O504,2023-05-19,P4764,Jeans,Clothing,1,441.87,C53949,Peshawar,Online
O505,2023-01-22,P3565,Laptop,Electronics,2,38.15,C12763,Quetta,Online
O506,2023-02-18,P5780,Oil,Groceries,4,275.06,C46945,Lahore,Online
O507,2023-05-03,P1002,Car,Toys,4,498.61,C83933,Islamabad,Online
O508,2023-05-02,P7239,Oil,Groceries,4,362.76,C18026,Peshawar,Online
O509,2023-06-08,P8291,Headphones,Electronics,1,189.75,C27889,Multan,In-Store
O510,2023-12-23,P4439,Cooker,Kitchenware,1,293.94,C42172,Peshawar,Online
O511,2023-07-30,P8871,Charger,Electronics,1,12.24,C51003,Multan,Online
O512,2023-08-03,P1990,Rice,Groceries,4,198.42,C86674,Multan,In-Store
O513,2023-03-03,P8081,Charger,Electronics,2,291.51,C94811,Lahore,Online
O514,2023-08-25,P1954,Puzzle,Toys,3,96.76,C20625,Peshawar,In-Store
O515,2023-12-02,P4801,Sugar,Groceries,4,374.15,C94481,Lahore,In-Store
O516,2023-03-03,P5334,Jeans,Clothing,2,479.46,C63442,Peshawar,Online
O517,2023-04-20,P1922,Doll,Toys,5,413.83,C37526,Peshawar,In-Store
O518,2023-11-22,P4940,Puzzle,Toys,4,233.45,C32867,Faisalabad,Online
O519,2023-01-22,P2093,Milk,Groceries,1,234.68,C90764,Multan,In-Store
O520,2023-10-29,P1689,Jacket,Clothing,5,316.87,C95679,Peshawar,Online
O521,2023-03-18,P7033,Shoes,Clothing,5,221.03,C91159,Islamabad,Online
O522,2023-10-26,P1956,Ball,Toys,3,499.45,C74286,Islamabad,In-Store
O523,2023-06-12,P7396,Car,Toys,3,498.83,C94748,Karachi,Online
O524,2023-10-31,P7644,Oil,Groceries,3,425.34,C42933,Quetta,In-Store
O525,2023-07-26,P4839,Smartphone,Electronics,4,24.27,C93178,Lahore,Online
O526,2023-05-18,P1067,Shoes,Clothing,5,432.89,C85324,Multan,Online
O527,2023-06-02,P6395,Jacket,Clothing,2,355.16,C94178,Quetta,In-Store
O528,2023-07-16,P4262,Jeans,Clothing,2,174.24,C80532,Islamabad,Online
O529,2023-06-19,P4539,Sugar,Groceries,4,431.22,C99765,Karachi,In-Store
O530,2023-06-04,P7837,Shoes,Clothing,3,417.25,C73185,Quetta,Online
O531,2023-02-28,P3904,Ball,Toys,5,31.92,C88824,Peshawar,In-Store
O532,2023-04-14,P8086,T-Shirt,Clothing,4,209.84,C69821,Peshawar,In-Store
O533,2023-02-12,P1206,Sugar,Groceries,1,306.8,C96795,Peshawar,In-Store
O534,2023-11-18,P9996,Shoes,Clothing,2,203.93,C29173,Lahore,In-Store
O535,2023-05-30,P8175,Laptop,Electronics,4,180.69,C99049,Peshawar,Online
O536,2023-02-14,P2262,Milk,Groceries,3,109.56,C64199,Islamabad,Online
O537,2023-08-22,P1464,Knife Set,Kitchenware,3,19.86,C56830,Quetta,Online
O538,2023-10-03,P6750,Cooker,Kitchenware,5,35.89,C88768,Karachi,In-Store
O539,2023-01-11,P7065,Headphones,Electronics,5,47.13,C93014,Faisalabad,In-Store
O540,2023-08-04,P7628,Laptop,Electronics,4,32.34,C29539,Islamabad,Online
O541,2023-12-26,P7026,Cooker,Kitchenware,4,142.79,C35479,Multan,In-Store
O542,2023-05-05,P2036,Sugar,Groceries,4,180.88,C26351,Faisalabad,Online
O543,2023-06-15,P3430,Headphones,Electronics,4,77.73,C28263,Quetta,In-Store
O544,2023-04-06,P8357,Laptop,Electronics,3,283.89,C20692,Peshawar,In-Store
O545,2023-05-25,P4136,Shoes,Clothing,4,246.48,C95238,Quetta,Online
O546,2023-08-14,P1776,Smartphone,Electronics,2,144.55,C80744,Lahore,Online
O547,2023-09-28,P7094,Milk,Groceries,1,431.79,C68870,Quetta,Online
O548,2023-08-06,P8124,Cooker,Kitchenware,1,470.51,C64353,Multan,In-Store
O549,2023-07-30,P7587,Knife Set,Kitchenware,4,244.17,C72790,Karachi,Online
O550,2023-08-12,P3535,Charger,Electronics,4,210.99,C44700,Multan,Online
O551,2023-07-07,P2881,Hotpot,Kitchenware,3,369.44,C43037,Quetta,In-Store
O552,2023-07-06,P4262,Milk,Groceries,1,372.09,C76981,Faisalabad,Online
O553,2023-08-14,P1719,Shoes,Clothing,3,95.5,C18597,Multan,In-Store
O554,2023-09-13,P1698,Frying Pan,Kitchenware,3,469.75,C82779,Karachi,Online
O555,2023-12-11,P5820,Puzzle,Toys,5,91.69,C86537,Faisalabad,Online
O556,2023-04-24,P9112,Rice,Groceries,5,435.98,C51235,Faisalabad,Online
O557,2023-09-30,P4129,Frying Pan,Kitchenware,4,231.87,C81386,Multan,Online
O558,2023-08-17,P9347,Jeans,Clothing,3,297.02,C81128,Multan,In-Store
O559,2023-10-13,P1870,Headphones,Electronics,2,258.9,C49519,Lahore,Online
O560,2023-05-29,P2647,Smartphone,Electronics,3,20.08,C89414,Karachi,In-Store
O561,2023-12-30,P7622,Shoes,Clothing,1,236.82,C88388,Quetta,In-Store
O562,2023-05-17,P2717,Sugar,Groceries,1,427.23,C29456,Faisalabad,Online
O563,2023-05-20,P2504,Jeans,Clothing,1,171.32,C29692,Peshawar,Online
O564,2023-11-17,P4303,Cooker,Kitchenware,3,90.88,C62265,Peshawar,Online
O565,2023-08-09,P4924,Jacket,Clothing,3,327.5,C67767,Quetta,In-Store
O566,2023-11-06,P6831,Headphones,Electronics,5,375.97,C35832,Karachi,Online
O567,2023-03-04,P2874,Jacket,Clothing,1,169.44,C51830,Faisalabad,Online
O568,2023-01-28,P8538,Frying Pan,Kitchenware,3,100.19,C66563,Faisalabad,In-Store
O569,2023-09-26,P1307,Smartphone,Electronics,3,173.19,C66889,Karachi,Online
O570,2023-07-05,P6869,Oil,Groceries,4,495.1,C99959,Islamabad,In-Store
O571,2023-04-07,P7603,Frying Pan,Kitchenware,2,495.89,C23255,Lahore,In-Store
O572,2023-07-03,P8755,Oil,Groceries,1,123.79,C13358,Quetta,In-Store
O573,2023-04-28,P2096,Doll,Toys,2,98.75,C85033,Faisalabad,In-Store
O574,2023-07-14,P4354,Laptop,Electronics,3,150.66,C20703,Karachi,Online
O575,2023-10-09,P7305,Shoes,Clothing,1,333.44,C28782,Lahore,In-Store
O576,2023-07-02,P7511,Oil,Groceries,4,160.37,C36177,Peshawar,Online
O577,2023-04-26,P7589,Smartphone,Electronics,1,432.25,C44812,Karachi,In-Store
O578,2023-10-29,P8192,Puzzle,Toys,2,153.47,C41508,Karachi,In-Store
O579,2023-12-30,P9662,Car,Toys,1,27.4,C11987,Islamabad,In-Store
O580,2023-05-31,P9383,Ball,Toys,3,285.47,C52946,Lahore,In-Store
O581,2023-07-22,P5668,Cooker,Kitchenware,1,45.95,C96207,Multan,In-Store
O582,2023-08-25,P4932,Doll,Toys,5,63.76,C86996,Karachi,Online
O583,2023-09-24,P3011,Smartphone,Electronics,4,310.39,C49019,Faisalabad,Online
O584,2023-08-08,P4961,Smartphone,Electronics,3,375.34,C51574,Quetta,In-Store
O585,2023-02-21,P8000,Ball,Toys,2,29.92,C64710,Peshawar,In-Store
O586,2023-07-10,P7837,Puzzle,Toys,1,130.16,C44217,Multan,Online
O587,2023-01-08,P7845,Frying Pan,Kitchenware,3,178.66,C95678,Karachi,Online
O588,2023-03-19,P5524,Smartphone,Electronics,1,418.12,C71602,Peshawar,In-Store
O589,2023-08-29,P3462,Puzzle,Toys,5,195.38,C19460,Islamabad,In-Store
O590,2023-08-05,P7049,Car,Toys,2,343.51,C32553,Quetta,Online
O591,2023-05-26,P7928,Charger,Electronics,3,329.92,C15368,Peshawar,In-Store
O592,2023-01-19,P5670,Puzzle,Toys,4,62.6,C34042,Quetta,In-Store
O593,2023-04-10,P9095,T-Shirt,Clothing,3,180.56,C20283,Multan,Online
O594,2023-12-21,P5895,Knife Set,Kitchenware,3,481.32,C71381,Lahore,In-Store
O595,2023-07-27,P5827,Ball,Toys,4,280.38,C72653,Faisalabad,Online
O596,2023-09-16,P1757,Charger,Electronics,5,356.51,C38807,Quetta,Online
O597,2023-03-12,P4575,Knife Set,Kitchenware,5,419.07,C68219,Islamabad,Online
O598,2023-10-13,P9849,Smartphone,Electronics,1,146.42,C48084,Multan,Online
O599,2023-05-31,P9644,Sugar,Groceries,3,447.33,C20589,Peshawar,In-Store
O600,2023-01-06,P9479,Smartphone,Electronics,4,192.63,C29601,Quetta,In-Store
O601,2023-07-31,P3671,Charger,Electronics,1,157.69,C82055,Islamabad,Online
O602,2023-04-06,P6054,Jeans,Clothing,3,357.86,C68819,Karachi,Online
O603,2023-05-30,P3806,T-Shirt,Clothing,3,473.64,C37386,Lahore,Online
O604,2023-08-13,P2814,Cooker,Kitchenware,4,331.46,C88537,Islamabad,Online
O605,2023-01-30,P3971,Puzzle,Toys,4,275.5,C44785,Multan,In-Store
O606,2023-11-10,P7782,Frying Pan,Kitchenware,2,46.64,C35933,Islamabad,In-Store
O607,2023-03-26,P7548,Headphones,Electronics,3,121.32,C50149,Multan,Online
O608,2023-10-25,P7197,Cooker,Kitchenware,2,463.6,C70410,Islamabad,In-Store
O609,2023-07-06,P2881,Knife Set,Kitchenware,2,429.69,C49567,Peshawar,Online
O610,2023-11-29,P6877,Oil,Groceries,2,296.23,C49553,Lahore,Online
O611,2023-09-11,P1016,Jacket,Clothing,4,215.93,C56142,Multan,Online
O612,2023-10-19,P3843,Rice,Groceries,5,49.51,C25972,Peshawar,Online
O613,2023-10-20,P7940,Laptop,Electronics,5,435.96,C96210,Quetta,In-Store
O614,2023-03-05,P7308,Oil,Groceries,5,288.14,C33862,Faisalabad,Online
O615,2023-08-12,P9975,Rice,Groceries,4,206.82,C49876,Peshawar,In-Store
O616,2023-11-14,P2909,Puzzle,Toys,2,100.75,C16364,Faisalabad,In-Store
O617,2023-02-07,P7382,Milk,Groceries,4,65.45,C73928,Faisalabad,Online
O618,2023-12-09,P7781,Sugar,Groceries,2,27.42,C13748,Peshawar,In-Store
O619,2023-10-25,P7792,Rice,Groceries,4,45.21,C63865,Quetta,Online
O620,2023-06-12,P6308,Oil,Groceries,2,397.94,C56418,Quetta,Online
O621,2023-07-13,P3363,Laptop,Electronics,4,225.99,C48751,Peshawar,Online
O622,2023-12-07,P4398,Puzzle,Toys,3,143.07,C54910,Lahore,In-Store
O623,2023-11-17,P5654,Hotpot,Kitchenware,3,496.02,C31684,Lahore,Online
O624,2023-10-23,P8498,Headphones,Electronics,4,55.91,C50130,Faisalabad,Online
O625,2023-11-01,P3077,Laptop,Electronics,1,472.24,C89443,Peshawar,In-Store
O626,2023-10-25,P6856,Cooker,Kitchenware,5,234.71,C43783,Karachi,In-Store
O627,2023-08-25,P8701,Laptop,Electronics,5,326.96,C96483,Lahore,Online
O628,2023-03-30,P7155,T-Shirt,Clothing,2,95.81,C15543,Karachi,In-Store
O629,2023-08-14,P6807,Smartphone,Electronics,2,45.39,C96803,Quetta,In-Store
O630,2023-06-08,P6197,Smartphone,Electronics,3,276.33,C17452,Quetta,In-Store
O631,2023-10-07,P4977,Ball,Toys,4,284.14,C29053,Peshawar,Online
O632,2023-11-28,P7135,Charger,Electronics,2,459.05,C15573,Faisalabad,Online
O633,2023-08-05,P8697,Sugar,Groceries,5,450.63,C90165,Islamabad,Online
O634,2023-05-29,P6874,Puzzle,Toys,3,462.52,C81117,Quetta,Online
O635,2023-05-22,P3364,Milk,Groceries,1,334.2,C89558,Peshawar,In-Store
O636,2023-02-13,P1609,Rice,Groceries,1,233.03,C53116,Islamabad,In-Store
O637,2023-10-14,P9976,Jeans,Clothing,3,5.02,C30955,Islamabad,In-Store
O638,2023-07-20,P1325,Puzzle,Toys,4,285.04,C19726,Karachi,Online
O639,2023-03-30,P9832,Smartphone,Electronics,5,197.42,C42467,Faisalabad,Online
